scenario,nameOM,nameMP,keyVar,plotOrder,species,simYears,harvContRule,benchmark,canER,finalCanER,ERStartYear,EREndYear,usER,propMixHigh,HCRmetric,singleHCR,moveTAC,prodRegime,prodPpnChange,prodTrendLength,prodStartYear,prodEndYear,prodRegimeLen,ampSinProd,sinCycleLen,capRegime,capPpnChange,capTrendLength,capStartYear,capEndYear,capRegimeLen,sigRegime,sigShiftYear,rho,arSigTransform,biasCor,correlCU,corrMat,sampCU_coef1,tauCatch,obsSig,mixOUSig,singOUSig,obsMixCatchSig,obsSingCatchSig,obsAgeErr,lowCatchThresh,highCatchThresh,extinctThresh,adjustSig,adjustAge,adjustForecast,agePpnConst,rCap,assessType,assessFreq,bmERAdj,redStatusER,amberStatusER,normPeriod,infBetaPrior,fERAdj,HCRtype,arSimpleAssess,rampER
stationary0.4AR1_1yr_rwa_HCR2_retro,stationary0.4AR1,1yr_rwa_HCR2_retro,prodRegime,1,chinook,70,trendER,stockRecruit,0.75,0.75,1,70,0,1,retro,FALSE,FALSE,linear,1,40,20,50,NA,NA,NA,linear,1,40,10,30,NA,stable,NA,0.4,FALSE,FALSE,0,FALSE,FALSE,0,0.1,0,0,0,0,0,0,NA,1e-04,1,1,1,TRUE,3,rwa,1,0.5,0.1,NA,FALSE,TRUE,1,both,TRUE,TRUE
stationary0.4AR1_10yr_both_HCR2_retro,stationary0.4AR1,10yr_both_HCR2_retro,prodRegime,1,chinook,70,trendER,stockRecruit,0.75,0.75,1,70,0,1,retro,FALSE,FALSE,linear,1,40,20,50,NA,NA,NA,linear,1,40,10,30,NA,stable,NA,0.4,FALSE,FALSE,0,FALSE,FALSE,0,0.1,0,0,0,0,0,0,NA,1e-04,1,1,1,TRUE,3,both,10,0.5,0.1,NA,FALSE,TRUE,1,both,TRUE,TRUE
stationary0.4AR1_5yr_both_HCR2_retro,stationary0.4AR1,5yr_both_HCR2_retro,prodRegime,1,chinook,70,trendER,stockRecruit,0.75,0.75,1,70,0,1,retro,FALSE,FALSE,linear,1,40,20,50,NA,NA,NA,linear,1,40,10,30,NA,stable,NA,0.4,FALSE,FALSE,0,FALSE,FALSE,0,0.1,0,0,0,0,0,0,NA,1e-04,1,1,1,TRUE,3,both,5,0.5,0.1,NA,FALSE,TRUE,1,both,TRUE,TRUE
stationary0.4AR1_1yr_both_HCR2_retro,stationary0.4AR1,1yr_both_HCR2_retro,prodRegime,1,chinook,70,trendER,stockRecruit,0.75,0.75,1,70,0,1,retro,FALSE,FALSE,linear,1,40,20,50,NA,NA,NA,linear,1,40,10,30,NA,stable,NA,0.4,FALSE,FALSE,0,FALSE,FALSE,0,0.1,0,0,0,0,0,0,NA,1e-04,1,1,1,TRUE,3,both,1,0.5,0.1,NA,FALSE,TRUE,1,both,TRUE,TRUE
stationary0.4AR1_10yr_both_tv_u_smsy_HCR2_retro,stationary0.4AR1,10yr_both_tv_u_smsy_HCR2_retro,prodRegime,1,chinook,70,trendER,stockRecruit,0.75,0.75,1,70,0,1,retro,FALSE,FALSE,linear,1,40,20,50,NA,NA,NA,linear,1,40,10,30,NA,stable,NA,0.4,FALSE,FALSE,0,FALSE,FALSE,0,0.1,0,0,0,0,0,0,NA,1e-04,1,1,1,TRUE,3,both_tv_u_smsy,10,0.5,0.1,NA,FALSE,TRUE,1,both,TRUE,TRUE
stationary0.4AR1_5yr_both_tv_u_smsy_HCR2_retro,stationary0.4AR1,5yr_both_tv_u_smsy_HCR2_retro,prodRegime,1,chinook,70,trendER,stockRecruit,0.75,0.75,1,70,0,1,retro,FALSE,FALSE,linear,1,40,20,50,NA,NA,NA,linear,1,40,10,30,NA,stable,NA,0.4,FALSE,FALSE,0,FALSE,FALSE,0,0.1,0,0,0,0,0,0,NA,1e-04,1,1,1,TRUE,3,both_tv_u_smsy,5,0.5,0.1,NA,FALSE,TRUE,1,both,TRUE,TRUE
stationary0.4AR1_1yr_both_tv_u_smsy_HCR2_retro,stationary0.4AR1,1yr_both_tv_u_smsy_HCR2_retro,prodRegime,1,chinook,70,trendER,stockRecruit,0.75,0.75,1,70,0,1,retro,FALSE,FALSE,linear,1,40,20,50,NA,NA,NA,linear,1,40,10,30,NA,stable,NA,0.4,FALSE,FALSE,0,FALSE,FALSE,0,0.1,0,0,0,0,0,0,NA,1e-04,1,1,1,TRUE,3,both_tv_u_smsy,1,0.5,0.1,NA,FALSE,TRUE,1,both,TRUE,TRUE
stationary0.8AR1_10yr_autocorr_HCR2_retro,stationary0.8AR1,10yr_autocorr_HCR2_retro,prodRegime,1,chinook,70,trendER,stockRecruit,0.75,0.75,1,70,0,1,retro,FALSE,FALSE,linear,1,40,20,50,NA,NA,NA,linear,1,40,10,30,NA,stable,NA,0.8,FALSE,FALSE,0,FALSE,FALSE,0,0.1,0,0,0,0,0,0,NA,1e-04,1,1,1,TRUE,3,autocorr,10,0.5,0.1,NA,FALSE,TRUE,1,both,TRUE,TRUE
stationary0.8AR1_5yr_autocorr_HCR2_retro,stationary0.8AR1,5yr_autocorr_HCR2_retro,prodRegime,1,chinook,70,trendER,stockRecruit,0.75,0.75,1,70,0,1,retro,FALSE,FALSE,linear,1,40,20,50,NA,NA,NA,linear,1,40,10,30,NA,stable,NA,0.8,FALSE,FALSE,0,FALSE,FALSE,0,0.1,0,0,0,0,0,0,NA,1e-04,1,1,1,TRUE,3,autocorr,5,0.5,0.1,NA,FALSE,TRUE,1,both,TRUE,TRUE
stationary0.8AR1_1yr_autocorr_HCR2_retro,stationary0.8AR1,1yr_autocorr_HCR2_retro,prodRegime,1,chinook,70,trendER,stockRecruit,0.75,0.75,1,70,0,1,retro,FALSE,FALSE,linear,1,40,20,50,NA,NA,NA,linear,1,40,10,30,NA,stable,NA,0.8,FALSE,FALSE,0,FALSE,FALSE,0,0.1,0,0,0,0,0,0,NA,1e-04,1,1,1,TRUE,3,autocorr,1,0.5,0.1,NA,FALSE,TRUE,1,both,TRUE,TRUE
stationary0.8AR1_10yr_rwa_HCR2_retro,stationary0.8AR1,10yr_rwa_HCR2_retro,prodRegime,1,chinook,70,trendER,stockRecruit,0.75,0.75,1,70,0,1,retro,FALSE,FALSE,linear,1,40,20,50,NA,NA,NA,linear,1,40,10,30,NA,stable,NA,0.8,FALSE,FALSE,0,FALSE,FALSE,0,0.1,0,0,0,0,0,0,NA,1e-04,1,1,1,TRUE,3,rwa,10,0.5,0.1,NA,FALSE,TRUE,1,both,TRUE,TRUE
stationary0.8AR1_5yr_rwa_HCR2_retro,stationary0.8AR1,5yr_rwa_HCR2_retro,prodRegime,1,chinook,70,trendER,stockRecruit,0.75,0.75,1,70,0,1,retro,FALSE,FALSE,linear,1,40,20,50,NA,NA,NA,linear,1,40,10,30,NA,stable,NA,0.8,FALSE,FALSE,0,FALSE,FALSE,0,0.1,0,0,0,0,0,0,NA,1e-04,1,1,1,TRUE,3,rwa,5,0.5,0.1,NA,FALSE,TRUE,1,both,TRUE,TRUE
stationary0.8AR1_1yr_rwa_HCR2_retro,stationary0.8AR1,1yr_rwa_HCR2_retro,prodRegime,1,chinook,70,trendER,stockRecruit,0.75,0.75,1,70,0,1,retro,FALSE,FALSE,linear,1,40,20,50,NA,NA,NA,linear,1,40,10,30,NA,stable,NA,0.8,FALSE,FALSE,0,FALSE,FALSE,0,0.1,0,0,0,0,0,0,NA,1e-04,1,1,1,TRUE,3,rwa,1,0.5,0.1,NA,FALSE,TRUE,1,both,TRUE,TRUE
stationary0.8AR1_10yr_both_HCR2_retro,stationary0.8AR1,10yr_both_HCR2_retro,prodRegime,1,chinook,70,trendER,stockRecruit,0.75,0.75,1,70,0,1,retro,FALSE,FALSE,linear,1,40,20,50,NA,NA,NA,linear,1,40,10,30,NA,stable,NA,0.8,FALSE,FALSE,0,FALSE,FALSE,0,0.1,0,0,0,0,0,0,NA,1e-04,1,1,1,TRUE,3,both,10,0.5,0.1,NA,FALSE,TRUE,1,both,TRUE,TRUE
stationary0.8AR1_5yr_both_HCR2_retro,stationary0.8AR1,5yr_both_HCR2_retro,prodRegime,1,chinook,70,trendER,stockRecruit,0.75,0.75,1,70,0,1,retro,FALSE,FALSE,linear,1,40,20,50,NA,NA,NA,linear,1,40,10,30,NA,stable,NA,0.8,FALSE,FALSE,0,FALSE,FALSE,0,0.1,0,0,0,0,0,0,NA,1e-04,1,1,1,TRUE,3,both,5,0.5,0.1,NA,FALSE,TRUE,1,both,TRUE,TRUE
stationary0.8AR1_1yr_both_HCR2_retro,stationary0.8AR1,1yr_both_HCR2_retro,prodRegime,1,chinook,70,trendER,stockRecruit,0.75,0.75,1,70,0,1,retro,FALSE,FALSE,linear,1,40,20,50,NA,NA,NA,linear,1,40,10,30,NA,stable,NA,0.8,FALSE,FALSE,0,FALSE,FALSE,0,0.1,0,0,0,0,0,0,NA,1e-04,1,1,1,TRUE,3,both,1,0.5,0.1,NA,FALSE,TRUE,1,both,TRUE,TRUE
stationary0.8AR1_10yr_both_tv_u_smsy_HCR2_retro,stationary0.8AR1,10yr_both_tv_u_smsy_HCR2_retro,prodRegime,1,chinook,70,trendER,stockRecruit,0.75,0.75,1,70,0,1,retro,FALSE,FALSE,linear,1,40,20,50,NA,NA,NA,linear,1,40,10,30,NA,stable,NA,0.8,FALSE,FALSE,0,FALSE,FALSE,0,0.1,0,0,0,0,0,0,NA,1e-04,1,1,1,TRUE,3,both_tv_u_smsy,10,0.5,0.1,NA,FALSE,TRUE,1,both,TRUE,TRUE
stationary0.8AR1_5yr_both_tv_u_smsy_HCR2_retro,stationary0.8AR1,5yr_both_tv_u_smsy_HCR2_retro,prodRegime,1,chinook,70,trendER,stockRecruit,0.75,0.75,1,70,0,1,retro,FALSE,FALSE,linear,1,40,20,50,NA,NA,NA,linear,1,40,10,30,NA,stable,NA,0.8,FALSE,FALSE,0,FALSE,FALSE,0,0.1,0,0,0,0,0,0,NA,1e-04,1,1,1,TRUE,3,both_tv_u_smsy,5,0.5,0.1,NA,FALSE,TRUE,1,both,TRUE,TRUE
stationary0.8AR1_1yr_both_tv_u_smsy_HCR2_retro,stationary0.8AR1,1yr_both_tv_u_smsy_HCR2_retro,prodRegime,1,chinook,70,trendER,stockRecruit,0.75,0.75,1,70,0,1,retro,FALSE,FALSE,linear,1,40,20,50,NA,NA,NA,linear,1,40,10,30,NA,stable,NA,0.8,FALSE,FALSE,0,FALSE,FALSE,0,0.1,0,0,0,0,0,0,NA,1e-04,1,1,1,TRUE,3,both_tv_u_smsy,1,0.5,0.1,NA,FALSE,TRUE,1,both,TRUE,TRUE
decLinearcap0.25x_10yr_autocorr_HCR2_retro,decLinearcap0.25x,10yr_autocorr_HCR2_retro,prodRegime,1,chinook,70,trendER,stockRecruit,0.75,0.75,1,70,0,1,retro,FALSE,FALSE,linear,1,40,20,50,NA,NA,NA,linear,0.25,40,10,30,NA,stable,NA,0,FALSE,FALSE,0,FALSE,FALSE,0,0.1,0,0,0,0,0,0,NA,1e-04,1,1,1,TRUE,3,autocorr,10,0.5,0.1,NA,FALSE,TRUE,1,both,TRUE,TRUE
decLinearcap0.25x_5yr_autocorr_HCR2_retro,decLinearcap0.25x,5yr_autocorr_HCR2_retro,prodRegime,1,chinook,70,trendER,stockRecruit,0.75,0.75,1,70,0,1,retro,FALSE,FALSE,linear,1,40,20,50,NA,NA,NA,linear,0.25,40,10,30,NA,stable,NA,0,FALSE,FALSE,0,FALSE,FALSE,0,0.1,0,0,0,0,0,0,NA,1e-04,1,1,1,TRUE,3,autocorr,5,0.5,0.1,NA,FALSE,TRUE,1,both,TRUE,TRUE
decLinearcap0.25x_1yr_autocorr_HCR2_retro,decLinearcap0.25x,1yr_autocorr_HCR2_retro,prodRegime,1,chinook,70,trendER,stockRecruit,0.75,0.75,1,70,0,1,retro,FALSE,FALSE,linear,1,40,20,50,NA,NA,NA,linear,0.25,40,10,30,NA,stable,NA,0,FALSE,FALSE,0,FALSE,FALSE,0,0.1,0,0,0,0,0,0,NA,1e-04,1,1,1,TRUE,3,autocorr,1,0.5,0.1,NA,FALSE,TRUE,1,both,TRUE,TRUE
decLinearcap0.25x_10yr_rwa_HCR2_retro,decLinearcap0.25x,10yr_rwa_HCR2_retro,prodRegime,1,chinook,70,trendER,stockRecruit,0.75,0.75,1,70,0,1,retro,FALSE,FALSE,linear,1,40,20,50,NA,NA,NA,linear,0.25,40,10,30,NA,stable,NA,0,FALSE,FALSE,0,FALSE,FALSE,0,0.1,0,0,0,0,0,0,NA,1e-04,1,1,1,TRUE,3,rwa,10,0.5,0.1,NA,FALSE,TRUE,1,both,TRUE,TRUE
decLinearcap0.25x_5yr_rwa_HCR2_retro,decLinearcap0.25x,5yr_rwa_HCR2_retro,prodRegime,1,chinook,70,trendER,stockRecruit,0.75,0.75,1,70,0,1,retro,FALSE,FALSE,linear,1,40,20,50,NA,NA,NA,linear,0.25,40,10,30,NA,stable,NA,0,FALSE,FALSE,0,FALSE,FALSE,0,0.1,0,0,0,0,0,0,NA,1e-04,1,1,1,TRUE,3,rwa,5,0.5,0.1,NA,FALSE,TRUE,1,both,TRUE,TRUE
decLinearcap0.25x_1yr_rwa_HCR2_retro,decLinearcap0.25x,1yr_rwa_HCR2_retro,prodRegime,1,chinook,70,trendER,stockRecruit,0.75,0.75,1,70,0,1,retro,FALSE,FALSE,linear,1,40,20,50,NA,NA,NA,linear,0.25,40,10,30,NA,stable,NA,0,FALSE,FALSE,0,FALSE,FALSE,0,0.1,0,0,0,0,0,0,NA,1e-04,1,1,1,TRUE,3,rwa,1,0.5,0.1,NA,FALSE,TRUE,1,both,TRUE,TRUE
decLinearcap0.25x_10yr_both_HCR2_retro,decLinearcap0.25x,10yr_both_HCR2_retro,prodRegime,1,chinook,70,trendER,stockRecruit,0.75,0.75,1,70,0,1,retro,FALSE,FALSE,linear,1,40,20,50,NA,NA,NA,linear,0.25,40,10,30,NA,stable,NA,0,FALSE,FALSE,0,FALSE,FALSE,0,0.1,0,0,0,0,0,0,NA,1e-04,1,1,1,TRUE,3,both,10,0.5,0.1,NA,FALSE,TRUE,1,both,TRUE,TRUE
decLinearcap0.25x_5yr_both_HCR2_retro,decLinearcap0.25x,5yr_both_HCR2_retro,prodRegime,1,chinook,70,trendER,stockRecruit,0.75,0.75,1,70,0,1,retro,FALSE,FALSE,linear,1,40,20,50,NA,NA,NA,linear,0.25,40,10,30,NA,stable,NA,0,FALSE,FALSE,0,FALSE,FALSE,0,0.1,0,0,0,0,0,0,NA,1e-04,1,1,1,TRUE,3,both,5,0.5,0.1,NA,FALSE,TRUE,1,both,TRUE,TRUE
decLinearcap0.25x_1yr_both_HCR2_retro,decLinearcap0.25x,1yr_both_HCR2_retro,prodRegime,1,chinook,70,trendER,stockRecruit,0.75,0.75,1,70,0,1,retro,FALSE,FALSE,linear,1,40,20,50,NA,NA,NA,linear,0.25,40,10,30,NA,stable,NA,0,FALSE,FALSE,0,FALSE,FALSE,0,0.1,0,0,0,0,0,0,NA,1e-04,1,1,1,TRUE,3,both,1,0.5,0.1,NA,FALSE,TRUE,1,both,TRUE,TRUE
decLinearcap0.25x_10yr_both_tv_u_smsy_HCR2_retro,decLinearcap0.25x,10yr_both_tv_u_smsy_HCR2_retro,prodRegime,1,chinook,70,trendER,stockRecruit,0.75,0.75,1,70,0,1,retro,FALSE,FALSE,linear,1,40,20,50,NA,NA,NA,linear,0.25,40,10,30,NA,stable,NA,0,FALSE,FALSE,0,FALSE,FALSE,0,0.1,0,0,0,0,0,0,NA,1e-04,1,1,1,TRUE,3,both_tv_u_smsy,10,0.5,0.1,NA,FALSE,TRUE,1,both,TRUE,TRUE
decLinearcap0.25x_5y_both_tv_u_smsy_HCR2_retro,decLinearcap0.25x,5yr_both_tv_u_smsy_HCR2_retro,prodRegime,1,chinook,70,trendER,stockRecruit,0.75,0.75,1,70,0,1,retro,FALSE,FALSE,linear,1,40,20,50,NA,NA,NA,linear,0.25,40,10,30,NA,stable,NA,0,FALSE,FALSE,0,FALSE,FALSE,0,0.1,0,0,0,0,0,0,NA,1e-04,1,1,1,TRUE,3,both_tv_u_smsy,5,0.5,0.1,NA,FALSE,TRUE,1,both,TRUE,TRUE
decLinearcap0.25x_1yr_both_tv_u_smsy_HCR2_retro,decLinearcap0.25x,1yr_both_tv_u_smsy_HCR2_retro,prodRegime,1,chinook,70,trendER,stockRecruit,0.75,0.75,1,70,0,1,retro,FALSE,FALSE,linear,1,40,20,50,NA,NA,NA,linear,0.25,40,10,30,NA,stable,NA,0,FALSE,FALSE,0,FALSE,FALSE,0,0.1,0,0,0,0,0,0,NA,1e-04,1,1,1,TRUE,3,both_tv_u_smsy,1,0.5,0.1,NA,FALSE,TRUE,1,both,TRUE,TRUE
decLinearProd0.25x_10yr_autocorr_HCR2_retro,decLinearProd0.25x,10yr_autocorr_HCR2_retro,prodRegime,1,chinook,70,trendER,stockRecruit,0.75,0.75,1,70,0,1,retro,FALSE,FALSE,linear,0.25,40,20,50,NA,NA,NA,linear,1,40,10,30,NA,stable,NA,0,FALSE,FALSE,0,FALSE,FALSE,0,0.1,0,0,0,0,0,0,NA,1e-04,1,1,1,TRUE,3,autocorr,10,0.5,0.1,NA,FALSE,TRUE,1,both,TRUE,TRUE
decLinearProd0.25x_5yr_autocorr_HCR2_retro,decLinearProd0.25x,5yr_autocorr_HCR2_retro,prodRegime,1,chinook,70,trendER,stockRecruit,0.75,0.75,1,70,0,1,retro,FALSE,FALSE,linear,0.25,40,20,50,NA,NA,NA,linear,1,40,10,30,NA,stable,NA,0,FALSE,FALSE,0,FALSE,FALSE,0,0.1,0,0,0,0,0,0,NA,1e-04,1,1,1,TRUE,3,autocorr,5,0.5,0.1,NA,FALSE,TRUE,1,both,TRUE,TRUE
decLinearProd0.25x_1yr_autocorr_HCR2_retro,decLinearProd0.25x,1yr_autocorr_HCR2_retro,prodRegime,1,chinook,70,trendER,stockRecruit,0.75,0.75,1,70,0,1,retro,FALSE,FALSE,linear,0.25,40,20,50,NA,NA,NA,linear,1,40,10,30,NA,stable,NA,0,FALSE,FALSE,0,FALSE,FALSE,0,0.1,0,0,0,0,0,0,NA,1e-04,1,1,1,TRUE,3,autocorr,1,0.5,0.1,NA,FALSE,TRUE,1,both,TRUE,TRUE
decLinearProd0.25x_10yr_rwa_HCR2_retro,decLinearProd0.25x,10yr_rwa_HCR2_retro,prodRegime,1,chinook,70,trendER,stockRecruit,0.75,0.75,1,70,0,1,retro,FALSE,FALSE,linear,0.25,40,20,50,NA,NA,NA,linear,1,40,10,30,NA,stable,NA,0,FALSE,FALSE,0,FALSE,FALSE,0,0.1,0,0,0,0,0,0,NA,1e-04,1,1,1,TRUE,3,rwa,10,0.5,0.1,NA,FALSE,TRUE,1,both,TRUE,TRUE
decLinearProd0.25x_5yr_rwa_HCR2_retro,decLinearProd0.25x,5yr_rwa_HCR2_retro,prodRegime,1,chinook,70,trendER,stockRecruit,0.75,0.75,1,70,0,1,retro,FALSE,FALSE,linear,0.25,40,20,50,NA,NA,NA,linear,1,40,10,30,NA,stable,NA,0,FALSE,FALSE,0,FALSE,FALSE,0,0.1,0,0,0,0,0,0,NA,1e-04,1,1,1,TRUE,3,rwa,5,0.5,0.1,NA,FALSE,TRUE,1,both,TRUE,TRUE
decLinearProd0.25x_1yr_rwa_HCR2_retro,decLinearProd0.25x,1yr_rwa_HCR2_retro,prodRegime,1,chinook,70,trendER,stockRecruit,0.75,0.75,1,70,0,1,retro,FALSE,FALSE,linear,0.25,40,20,50,NA,NA,NA,linear,1,40,10,30,NA,stable,NA,0,FALSE,FALSE,0,FALSE,FALSE,0,0.1,0,0,0,0,0,0,NA,1e-04,1,1,1,TRUE,3,rwa,1,0.5,0.1,NA,FALSE,TRUE,1,both,TRUE,TRUE
decLinearProd0.25x_10yr_both_HCR2_retro,decLinearProd0.25x,10yr_both_HCR2_retro,prodRegime,1,chinook,70,trendER,stockRecruit,0.75,0.75,1,70,0,1,retro,FALSE,FALSE,linear,0.25,40,20,50,NA,NA,NA,linear,1,40,10,30,NA,stable,NA,0,FALSE,FALSE,0,FALSE,FALSE,0,0.1,0,0,0,0,0,0,NA,1e-04,1,1,1,TRUE,3,both,10,0.5,0.1,NA,FALSE,TRUE,1,both,TRUE,TRUE
decLinearProd0.25x_5yr_both_HCR2_retro,decLinearProd0.25x,5yr_both_HCR2_retro,prodRegime,1,chinook,70,trendER,stockRecruit,0.75,0.75,1,70,0,1,retro,FALSE,FALSE,linear,0.25,40,20,50,NA,NA,NA,linear,1,40,10,30,NA,stable,NA,0,FALSE,FALSE,0,FALSE,FALSE,0,0.1,0,0,0,0,0,0,NA,1e-04,1,1,1,TRUE,3,both,5,0.5,0.1,NA,FALSE,TRUE,1,both,TRUE,TRUE
decLinearProd0.25x_1yr_both_HCR2_retro,decLinearProd0.25x,1yr_both_HCR2_retro,prodRegime,1,chinook,70,trendER,stockRecruit,0.75,0.75,1,70,0,1,retro,FALSE,FALSE,linear,0.25,40,20,50,NA,NA,NA,linear,1,40,10,30,NA,stable,NA,0,FALSE,FALSE,0,FALSE,FALSE,0,0.1,0,0,0,0,0,0,NA,1e-04,1,1,1,TRUE,3,both,1,0.5,0.1,NA,FALSE,TRUE,1,both,TRUE,TRUE
decLinearProd0.25x_10yr_both_tv_u_smsy_HCR2_retro,decLinearProd0.25x,10yr_both_tv_u_smsy_HCR2_retro,prodRegime,1,chinook,70,trendER,stockRecruit,0.75,0.75,1,70,0,1,retro,FALSE,FALSE,linear,0.25,40,20,50,NA,NA,NA,linear,1,40,10,30,NA,stable,NA,0,FALSE,FALSE,0,FALSE,FALSE,0,0.1,0,0,0,0,0,0,NA,1e-04,1,1,1,TRUE,3,both_tv_u_smsy,10,0.5,0.1,NA,FALSE,TRUE,1,both,TRUE,TRUE
decLinearProd0.25x_5yr_both_tv_u_smsy_HCR2_retro,decLinearProd0.25x,5yr_both_tv_u_smsy_HCR2_retro,prodRegime,1,chinook,70,trendER,stockRecruit,0.75,0.75,1,70,0,1,retro,FALSE,FALSE,linear,0.25,40,20,50,NA,NA,NA,linear,1,40,10,30,NA,stable,NA,0,FALSE,FALSE,0,FALSE,FALSE,0,0.1,0,0,0,0,0,0,NA,1e-04,1,1,1,TRUE,3,both_tv_u_smsy,5,0.5,0.1,NA,FALSE,TRUE,1,both,TRUE,TRUE
decLinearProd0.25x_1yr_both_tv_u_smsy_HCR2_retro,decLinearProd0.25x,1yr_both_tv_u_smsy_HCR2_retro,prodRegime,1,chinook,70,trendER,stockRecruit,0.75,0.75,1,70,0,1,retro,FALSE,FALSE,linear,0.25,40,20,50,NA,NA,NA,linear,1,40,10,30,NA,stable,NA,0,FALSE,FALSE,0,FALSE,FALSE,0,0.1,0,0,0,0,0,0,NA,1e-04,1,1,1,TRUE,3,both_tv_u_smsy,1,0.5,0.1,NA,FALSE,TRUE,1,both,TRUE,TRUE
incLinearProd1.5x_10yr_autocorr_HCR2_retro,incLinearProd1.5x,10yr_autocorr_HCR2_retro,prodRegime,1,chinook,70,trendER,stockRecruit,0.75,0.75,1,70,0,1,retro,FALSE,FALSE,linear,1.5,40,20,50,NA,NA,NA,linear,1,40,10,30,NA,stable,NA,0,FALSE,FALSE,0,FALSE,FALSE,0,0.1,0,0,0,0,0,0,NA,1e-04,1,1,1,TRUE,3,autocorr,10,0.5,0.1,NA,FALSE,TRUE,1,both,TRUE,TRUE
incLinearProd1.5x_5yr_autocorr_HCR2_retro,incLinearProd1.5x,5yr_autocorr_HCR2_retro,prodRegime,1,chinook,70,trendER,stockRecruit,0.75,0.75,1,70,0,1,retro,FALSE,FALSE,linear,1.5,40,20,50,NA,NA,NA,linear,1,40,10,30,NA,stable,NA,0,FALSE,FALSE,0,FALSE,FALSE,0,0.1,0,0,0,0,0,0,NA,1e-04,1,1,1,TRUE,3,autocorr,5,0.5,0.1,NA,FALSE,TRUE,1,both,TRUE,TRUE
incLinearProd1.5x_1yr_autocorr_HCR2_retro,incLinearProd1.5x,1yr_autocorr_HCR2_retro,prodRegime,1,chinook,70,trendER,stockRecruit,0.75,0.75,1,70,0,1,retro,FALSE,FALSE,linear,1.5,40,20,50,NA,NA,NA,linear,1,40,10,30,NA,stable,NA,0,FALSE,FALSE,0,FALSE,FALSE,0,0.1,0,0,0,0,0,0,NA,1e-04,1,1,1,TRUE,3,autocorr,1,0.5,0.1,NA,FALSE,TRUE,1,both,TRUE,TRUE
incLinearProd1.5x_10yr_rwa_HCR2_retro,incLinearProd1.5x,10yr_rwa_HCR2_retro,prodRegime,1,chinook,70,trendER,stockRecruit,0.75,0.75,1,70,0,1,retro,FALSE,FALSE,linear,1.5,40,20,50,NA,NA,NA,linear,1,40,10,30,NA,stable,NA,0,FALSE,FALSE,0,FALSE,FALSE,0,0.1,0,0,0,0,0,0,NA,1e-04,1,1,1,TRUE,3,rwa,10,0.5,0.1,NA,FALSE,TRUE,1,both,TRUE,TRUE
incLinearProd1.5x_5yr_rwa_HCR2_retro,incLinearProd1.5x,5yr_rwa_HCR2_retro,prodRegime,1,chinook,70,trendER,stockRecruit,0.75,0.75,1,70,0,1,retro,FALSE,FALSE,linear,1.5,40,20,50,NA,NA,NA,linear,1,40,10,30,NA,stable,NA,0,FALSE,FALSE,0,FALSE,FALSE,0,0.1,0,0,0,0,0,0,NA,1e-04,1,1,1,TRUE,3,rwa,5,0.5,0.1,NA,FALSE,TRUE,1,both,TRUE,TRUE
incLinearProd1.5x_1yr_rwa_HCR2_retro,incLinearProd1.5x,1yr_rwa_HCR2_retro,prodRegime,1,chinook,70,trendER,stockRecruit,0.75,0.75,1,70,0,1,retro,FALSE,FALSE,linear,1.5,40,20,50,NA,NA,NA,linear,1,40,10,30,NA,stable,NA,0,FALSE,FALSE,0,FALSE,FALSE,0,0.1,0,0,0,0,0,0,NA,1e-04,1,1,1,TRUE,3,rwa,1,0.5,0.1,NA,FALSE,TRUE,1,both,TRUE,TRUE
incLinearProd1.5x_10yr_both_HCR2_retro,incLinearProd1.5x,10yr_both_HCR2_retro,prodRegime,1,chinook,70,trendER,stockRecruit,0.75,0.75,1,70,0,1,retro,FALSE,FALSE,linear,1.5,40,20,50,NA,NA,NA,linear,1,40,10,30,NA,stable,NA,0,FALSE,FALSE,0,FALSE,FALSE,0,0.1,0,0,0,0,0,0,NA,1e-04,1,1,1,TRUE,3,both,10,0.5,0.1,NA,FALSE,TRUE,1,both,TRUE,TRUE
incLinearProd1.5x_5yr_both_HCR2_retro,incLinearProd1.5x,5yr_both_HCR2_retro,prodRegime,1,chinook,70,trendER,stockRecruit,0.75,0.75,1,70,0,1,retro,FALSE,FALSE,linear,1.5,40,20,50,NA,NA,NA,linear,1,40,10,30,NA,stable,NA,0,FALSE,FALSE,0,FALSE,FALSE,0,0.1,0,0,0,0,0,0,NA,1e-04,1,1,1,TRUE,3,both,5,0.5,0.1,NA,FALSE,TRUE,1,both,TRUE,TRUE
incLinearProd1.5x_1yr_both_HCR2_retro,incLinearProd1.5x,1yr_both_HCR2_retro,prodRegime,1,chinook,70,trendER,stockRecruit,0.75,0.75,1,70,0,1,retro,FALSE,FALSE,linear,1.5,40,20,50,NA,NA,NA,linear,1,40,10,30,NA,stable,NA,0,FALSE,FALSE,0,FALSE,FALSE,0,0.1,0,0,0,0,0,0,NA,1e-04,1,1,1,TRUE,3,both,1,0.5,0.1,NA,FALSE,TRUE,1,both,TRUE,TRUE
